Prov. Code;Prov. Category;Prov. Type;Conc. Rel.;Descr. UI;Descr. Name;PH count;#Parent Ds;PHs;#Descendant Ds;MeSH Categories;year
2.4: Overtopping;2: Old SRC;4: Overtopping;-;D000075224;Cardiac Conduction System Disease;1;1;Brugada Syndrome;31;C;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075225;Poly-ADP-Ribose Binding Motif;4;1;Amino Acid Motifs~Amino Acid Sequence~Poly Adenosine Diphosphate Ribose~Protein Binding;0;G;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000075242;Janus Kinase Inhibitors;2;1;Enzyme Inhibitors~Protein Kinase Inhibitors;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075243;Apolipoproteins M;2;2;Apolipoproteins~Lipocalins;0;D;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000075244;Apelin Receptors;2;1;Receptors, Cell Surface~Receptors, G-Protein-Coupled;0;D;2018
2.3: Submersion;2: Old SRC;3: Submersion;-;D000075262;Hypoadrenocorticism, Familial;1;1;Adrenal Insufficiency;0;C;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075282;Incivility;2;2;Interprofessional Relations~Social Behavior;0;F~I;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075302;Connexin 30;1;1;Connexins;0;D;2018
2.5: Detachment~2.2: Subdivision;2: Old SRC;5: Detachment~2: Subdivision;-;D000075322;Heavy Metal Poisoning;2;1;Poisoning~Metals, Heavy;10;C;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000075342;Animal Scales;1;2;Skin;0;A;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075362;Leukocyte Immunoglobulin-like Receptor B1;2;1;Antigens, CD~Receptors, Immunologic;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000075363;Immunoglobulin Light-chain Amyloidosis;1;4;Amyloidosis;0;C;2018
3.3: Submersion;3: New PI concept;3: Submersion;-;D000075364;Deleted in Azoospermia 1 Protein;1;1;RNA-Binding Proteins;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075366;Chemokine CCL18;1;2;Chemokines, CC;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075368;Anoctamins;1;1;Chloride Channels;1;D;2018
3.3: Submersion;3: New PI concept;3: Submersion;-;D000075369;Anoctamin-1;1;1;Chloride Channels;0;D;2018
2.5: Detachment;2: Old SRC;5: Detachment;-;D000075370;Receptors for Activated C Kinase;1;1;Receptors, Cell Surface;0;D;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000075383;S100 Calcium Binding Protein A6;3;2;Calcium-Binding Proteins~Cell Cycle Proteins~S100 Proteins;0;D;2018
2.5: Detachment;2: Old SRC;5: Detachment;-;D000075384;Neuroticism;1;1;Anxiety Disorders;0;F;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075385;Netrins;1;3;Nerve Growth Factors;1;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000075386;Netrin Receptors;1;1;Receptors, Cell Surface;1;D;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000075387;Smoking Water Pipes;1;1;Smoking;0;J;2018
2.5: Detachment~2.3: Submersion;2: Old SRC;5: Detachment~3: Submersion;-;D000075388;Netrin-1;2;1;Nerve Growth Factors~Tumor Suppressor Proteins;0;D;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000075389;DCC Receptor;2;3;Receptors, Cell Surface~Tumor Suppressor Proteins;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075402;Channelrhodopsins;0;2;;0;D;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000075403;Semantic Web;2;1;Internet~Semantics;0;L;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075422;Anti-Citrullinated Protein Antibodies;1;1;Autoantibodies;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075423;Gene Drive Technology;0;1;;0;E;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075442;Transplantation, Haploidentical;0;1;;0;E;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075462;Serum Albumin, Human;2;1;Humans~Serum Albumin;1;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075482;Bedridden Persons;0;1;;0;M;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075485;Population Health;0;1;;3;N;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075522;Adaptive Clinical Trials as Topic;0;1;;0;E~N;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000075523;Long-Acting Reversible Contraception;1;1;Contraceptive Agents, Female;0;E;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075527;Prolotherapy;2;1;Complementary Therapies~Injections, Intra-Articular;0;E;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075528;Aversive Agents;0;3;;0;D;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075529;Solitary Kidney;2;2;Kidney~Urogenital Abnormalities;0;C;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075530;Organ Motion;1;1;Movement;0;G;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075542;Multifocal Intraocular Lenses;1;1;Lenses, Intraocular;0;E;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075562;Charles Bonnet Syndrome;1;1;Hallucinations;0;C~F;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075563;Vasopeptidase Inhibitors;2;1;Angiotensin-Converting Enzyme Inhibitors~Neprilysin;0;D;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075602;Non-Point Source Pollution;2;1;Water Pollutants~Water Pollution;0;N;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075662;Injection Site Reaction;1;2;Drug-Related Side Effects and Adverse Reactions;0;C;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075663;Ion Mobility Spectrometry;0;1;;0;E;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075665;Recidivism;0;1;;0;I;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075682;Procrastination;0;2;;0;F;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075684;T-Lymphoma Invasion and Metastasis-inducing Protein 1;1;1;Guanine Nucleotide Exchange Factors;0;D;2018
2.2: Subdivision~2.3: Submersion;2: Old SRC;2: Subdivision~3: Submersion;-;D000075686;COP9 Signalosome Complex;2;2;Peptide Hydrolases~Multiprotein Complexes;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075687;NEDD8 Protein;1;1;Ubiquitins;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000075702;Nedd4 Ubiquitin Protein Ligases;2;2;Ubiquitin-Protein Ligases~Endosomal Sorting Complexes Required for Transport;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075703;Zinc Transporter 8;1;2;Cation Transport Proteins;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075704;Toxin-Antitoxin Systems;0;1;;0;G;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075722;Promyelocytic Leukemia Zinc Finger Protein;1;1;Kruppel-Like Transcription Factors;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075723;Kruppel-Like Factor 6;3;3;Kruppel-Like Transcription Factors~Proto-Oncogene Proteins~Trans-Activators;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075742;Expression of Concern;0;1;;0;V;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000075743;Chemokine CXCL16;2;2;Chemokines, CXC~Receptors, Scavenger;0;D;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000075744;Receptors, CXCR6;4;2;Receptors, Chemokine~Receptors, Cytokine~Receptors, G-Protein-Coupled~Receptors, Virus;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075745;rab27 GTP-Binding Proteins;1;1;rab GTP-Binding Proteins;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075746;Zinc Finger Protein Gli2;0;1;;0;D;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000075747;Baculoviral IAP Repeat-Containing 3 Protein;2;1;Inhibitor of Apoptosis Proteins~Ubiquitin-Protein Ligases;0;D;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075762;Interdisciplinary Research;2;1;Interdisciplinary Studies~Research;0;H;2018
1.5: Detachment;1: Old concept;5: Detachment;NRW;D000075764;Involuntary Fertility Control;1;1;Coercion;0;I;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075782;Cell Phone Use;0;2;;0;F;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000075802;Angiopoietin-like Proteins;1;1;Angiopoietins;1;D;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000075803;Angiopoietin-like 4 Protein;2;1;Angiopoietins~Blood Proteins;0;D;2018
3.3: Submersion;3: New PI concept;3: Submersion;-;D000075804;Zinc Finger Nucleases;1;2;Endonucleases;0;D;2018
1.5: Detachment;1: Old concept;5: Detachment;REL;D000075862;Science in the Arts;1;1;Medicine in Art;0;K;2018
1.5: Detachment;1: Old concept;5: Detachment;REL;D000075863;Science in Literature;1;1;Medicine in Literature;0;K;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075884;Indochina;0;1;;0;Z;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000075902;Clinical Deterioration;0;1;;0;C;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075906;Chemokine CCL26;1;1;Chemokines, CC;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075923;Wildfires;1;3;Fires;0;G~N;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075924;X-linked Nuclear Protein;2;1;DNA Helicases~Nuclear Proteins;0;D;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000075925;PHD Zinc Fingers;2;1;Amino Acid Sequence~Molecular Sequence Data;0;G;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000075926;FERM Domains;3;1;Amino Acid Sequence~Cytoskeletal Proteins~Protein Structure, Tertiary;0;G;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075927;KRIT1 Protein;2;2;Microtubule-Associated Proteins~Proto-Oncogene Proteins;0;D;2018
3.3: Submersion;3: New PI concept;3: Submersion;-;D000075942;Intraepithelial Lymphocytes;1;1;T-Lymphocytes;0;A;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000075943;Apolipoproteins L;1;1;Apolipoproteins;1;D;2018
3.5: Detachment~3.3: Submersion;3: New PI concept;5: Detachment~3: Submersion;-;D000075944;Apolipoprotein L1;2;1;Apolipoproteins~Lipoproteins, HDL;0;D;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000075982;Cell Adhesion Molecule-1;2;1;Cell Adhesion Molecules~Immunoglobulins;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000075983;Nectins;1;1;Cell Adhesion Molecules;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076002;Hyaluronan Synthases;1;1;Glucuronosyltransferase;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076023;Inhibitor of Growth Protein 1;3;3;Intracellular Signaling Peptides and Proteins~Nuclear Proteins~Tumor Suppressor Proteins;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076042;Alcoholic Korsakoff Syndrome;2;3;Alcohol Amnestic Disorder~Korsakoff Syndrome;0;C~F;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000076064;Drug Misuse;1;1;Substance-Related Disorders;3;E;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076082;Travel-Related Illness;0;2;;1;C~I;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076083;Involuntary Treatment, Psychiatric;0;1;;0;I;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000076084;Ubiquitin-Specific Peptidase 7;2;2;Endopeptidases~Ubiquitin Thiolesterase;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076103;Biological Variation, Individual;0;1;;0;G;2018
3.5: Detachment~3.2: Subdivision;3: New PI concept;5: Detachment~2: Subdivision;-;D000076104;Oligodendrocyte Transcription Factor 2;2;2;Basic Helix-Loop-Helix Leucine Zipper Transcription Factors~Nerve Tissue Proteins;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076105;X-ray Repair Cross Complementing Protein 1;1;2;DNA-Binding Proteins;0;D;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000076106;SAM Domain and HD Domain-Containing Protein 1;1;2;Monomeric GTP-Binding Proteins;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076107;Diet, High-Protein Low-Carbohydrate;1;2;Diet, Carbohydrate-Restricted;0;E~G;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076122;Disks Large Homolog 4 Protein;2;4;Intracellular Signaling Peptides and Proteins~Membrane Proteins;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076123;DNA (Cytosine-5-)-Methyltransferase 1;1;2;DNA (Cytosine-5-)-Methyltransferase;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076142;Virtual Reality;0;2;;0;L;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076144;Egypt, Ancient;0;1;;0;Z;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076145;Greece, Ancient;0;1;;0;Z;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076162;Therapeutic Index;0;1;;1;E~N;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076164;Fanconi Anemia Complementation Group N Protein;2;3;Nuclear Proteins~Tumor Suppressor Proteins;0;D;2018
3.3: Submersion;3: New PI concept;3: Submersion;-;D000076182;Sp7 Transcription Factor;1;1;Transcription Factors;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076183;Tripartite Motif-Containing Protein 28;1;3;Repressor Proteins;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076202;c-Mer Tyrosine Kinase;2;2;Proto-Oncogene Proteins~Receptor Protein-Tyrosine Kinases;0;D;2018
1.2: Subdivision;1: Old concept;2: Subdivision;REL;D000076203;Animal Fur;1;2;Hair;0;A;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076204;WNK Lysine-Deficient Protein Kinase 1;3;3;Intracellular Signaling Peptides and Proteins~Minor Histocompatibility Antigens~Protein-Serine-Threonine Kinases;0;D;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076205;Ras Homolog Enriched in Brain Protein;2;2;Monomeric GTP-Binding Proteins~Neuropeptides;0;D;2018
3.3: Submersion;3: New PI concept;3: Submersion;-;D000076206;Patient Generated Health Data;1;1;Data Collection;0;E;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076207;Popular Culture;1;1;Culture;0;I;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076222;Mechanistic Target of Rapamycin Complex 1;2;2;Multiprotein Complexes~TOR Serine-Threonine Kinases;2;D;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000076223;Regulatory-Associated Protein of mTOR;2;2;Adaptor Proteins, Signal Transducing~Proteins;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076225;Mechanistic Target of Rapamycin Complex 2;2;2;Multiprotein Complexes~TOR Serine-Threonine Kinases;1;D;2018
3.3: Submersion;3: New PI concept;3: Submersion;-;D000076226;Rapamycin-Insensitive Companion of mTOR Protein;1;2;Carrier Proteins;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076227;Stereolithography;0;1;;0;J~L;2018
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076228;MRE11 Homologue Protein;1;4;DNA-Binding Proteins;0;D;2018
3.2: Subdivision~3.3: Submersion;3: New PI concept;2: Subdivision~3: Submersion;-;D000076242;mTOR Associated Protein, LST8 Homolog;2;2;Adaptor Proteins, Signal Transducing~Proteins;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076244;Lepisma;0;1;;0;B;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076245;Heterogeneous Nuclear Ribonucleoprotein A1;1;2;Heterogeneous-Nuclear Ribonucleoprotein Group A-B;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076246;CCCTC-Binding Factor;1;4;Repressor Proteins;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076247;Centromere Protein A;2;4;Autoantigens~Chromosomal Proteins, Non-Histone;0;D;2018
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D000076248;Sida Plant;1;1;Malvaceae;0;B;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076249;Heat Shock Transcription Factors;2;3;DNA-Binding Proteins~Transcription Factors;0;D;2018
2.2: Subdivision;2: Old SRC;2: Subdivision;-;D000076250;Myristoylated Alanine-Rich C Kinase Substrate;2;5;Membrane Proteins~Intracellular Signaling Peptides and Proteins;0;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076251;Wearable Electronic Devices;0;1;;3;E;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076263;Communicable Diseases, Imported;0;1;;0;C;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000076282;Composting;1;1;Soil;0;N;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000076302;Citrullination;1;1;Citrulline;0;G;2018
1.2: Subdivision;1: Old concept;2: Subdivision;REL;D000076322;Multimorbidity;1;1;Comorbidity;0;N;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076342;Protein-Arginine Deiminases;0;1;;5;D;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076362;Adaptive Clinical Trial;0;1;;0;V;2018
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076363;Academic Success;0;1;;0;I;2018
3.4: Overtopping;3: New PI concept;4: Overtopping;-;D000076385;Diverticular Diseases;1;1;Diverticulum;10;C;2018
3.5: Detachment;3: New PI concept;5: Detachment;-;D000076482;Daphniphyllum;1;1;Saxifragaceae;0;B;2019
1.2: Subdivision;1: Old concept;2: Subdivision;REL;D000076502;Sustainable Development;1;2;Conservation of Natural Resources;0;I~N;2019
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076522;Retention in Care;1;1;Continuity of Patient Care;0;E~N;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076542;Clinical Observation Units;0;1;;0;N;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076562;Nurses Improving Care for Health System Elders;0;1;;0;N;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076563;Mentalization;0;1;;0;F;2019
3.5: Detachment;3: New PI concept;5: Detachment;-;D000076602;Population Health Management;1;1;Population Health;0;N;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076603;Syndemic;0;1;;0;N;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076604;Physical Functional Performance;0;1;;1;N;2019
3.3: Submersion;3: New PI concept;3: Submersion;-;D000076605;Disenfranchised Grief;1;1;Bereavement;0;F;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076607;Saxifragales;0;1;;2;B;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076608;Daphniphyllaceae;0;1;;1;B;2019
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D000076609;Brugmansia;1;1;Solanaceae;0;B;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076610;Genetic Profile;0;1;;0;G;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076622;Malpighiales;0;1;;31;B;2019
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D000076623;Flacourtia;1;1;Flacourtiaceae;0;B;2019
1.2: Subdivision;1: Old concept;2: Subdivision;NRW;D000076624;Built Environment;1;1;Environment Design;0;N;2019
1.5: Detachment;1: Old concept;5: Detachment;NRW;D000076625;Dicentra;1;1;Fumariaceae;0;B;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076642;Desulfovibrionales;0;1;;7;B;2019
1.1: Succession;1: Old concept;1: Succession;NRW;D000076643;Maesa;1;1;Myrsinaceae;0;B;2019
1.1: Succession;1: Old concept;1: Succession;NRW;D000076644;Myrsine;1;1;Myrsinaceae;0;B;2019
3.4: Overtopping;3: New PI concept;4: Overtopping;-;D000076662;Host Microbial Interactions;1;2;Host-Pathogen Interactions;4;G;2019
3.5: Detachment;3: New PI concept;5: Detachment;-;D000076663;Endurance Training;1;2;Physical Endurance;0;E~G~I;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076664;Ranunculales;0;1;;30;B;2019
3.5: Detachment;3: New PI concept;5: Detachment;-;D000076665;Ventilation-Perfusion Scan;1;2;Ventilation-Perfusion Ratio;0;E;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076666;Solanales;0;1;;24;B;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076667;Austrobaileyales;0;1;;4;B;2019
3.2: Subdivision;3: New PI concept;2: Subdivision;-;D000076682;Preprints as Topic;1;2;Publishing;0;L;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076702;International Health Regulations;0;2;;0;I~N;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076722;Drug Development;0;2;;8;E~H;2019
4.0: Emersion;4: New Emerging concept;0: Emersion;-;D000076723;Negative Results;0;1;;0;E~L~N;2019
